_id;alternativa;bimestre;event;fonte;id_elemento;id_estudante;id_questao;id_questionario;id_sessao;id_simulado;materia;nivel;page;semestre;subtopico;time;tipo_sessao;turma;versao_simulado
61b3c3235972a4068ab91a59;460;202104;input;physical;ef1;19;42;3;1;3;Matemática;2;/aula/atividade/3/player;202102;Trigonometria;1639170823264;1;1;1
61b3c3255972a4068ab91a5b;4;202104;click;virtual;EV2;23;28;3;1;3;Matemática;2;/aula/atividade/3/player;202102;Trigonometria;1639170796284;1;1;1
61b3c3275972a4068ab91a5d;;202104;click;virtual;testcase-37;19;37;3;1;3;Matemática;2;/aula/atividade/3/player;202102;Trigonometria;1639170827949;1;1;1
61b3c3285972a4068ab91a5f;;202104;click;virtual;testcase-42;19;42;3;1;3;Matemática;2;/aula/atividade/3/player;202102;Trigonometria;1639170828491;1;1;1
61b3c3295972a4068ab91a61;460;202104;confirmation;physical;ef1;19;42;3;1;3;Matemática;2;/aula/atividade/3/player;202102;Trigonometria;1639170830206;1;1;1
61b3c32a5972a4068ab91a63;10;202104;input;physical;ef1;24;29;3;1;3;Matemática;2;/aula/atividade/3/player;202102;Trigonometria;1639170794597;1;1;1
61b3c32c5972a4068ab91a65;470;202104;input;physical;ef1;19;42;3;1;3;Matemática;2;/aula/atividade/3/player;202102;Trigonometria;1639170832489;1;1;1
61b3c32d5972a4068ab91a67;480;202104;input;physical;ef1;19;42;3;1;3;Matemática;2;/aula/atividade/3/player;202102;Trigonometria;1639170834095;1;1;1
61b3c32f5972a4068ab91a69;;202104;click;virtual;testcase-37;19;37;3;1;3;Matemática;2;/aula/atividade/3/player;202102;Trigonometria;1639170835678;1;1;1
61b3c3305972a4068ab91a6b;;202104;click;virtual;testcase-42;19;42;3;1;3;Matemática;2;/aula/atividade/3/player;202102;Trigonometria;1639170836402;1;1;1
61b3c3315972a4068ab91a6d;480;202104;confirmation;physical;ef1;19;42;3;1;3;Matemática;2;/aula/atividade/3/player;202102;Trigonometria;1639170838194;1;1;1
61b3c3325972a4068ab91a6f;;202104;click;virtual;evaluate-Observar seno - regra 1;23;28;3;1;3;Matemática;2;/aula/atividade/3/player;202102;Trigonometria;1639170809265;1;1;1
61b3c3345972a4068ab91a72;;202104;click;virtual;testcase-42;19;42;3;1;3;Matemática;2;/aula/atividade/3/player;202102;Trigonometria;1639170840099;1;1;1
61b3c3345972a4068ab91a73;4;202104;click;virtual;EV5;23;28;3;1;3;Matemática;2;/aula/atividade/3/player;202102;Trigonometria;1639170810979;1;1;1
61b3c3365972a4068ab91a76;;202104;click;virtual;testcase-37;19;37;3;1;3;Matemática;2;/aula/atividade/3/player;202102;Trigonometria;1639170839581;1;1;1
61b3c3365972a4068ab91a77;;202104;click;virtual;evaluate-Observar seno - regra 1;23;28;3;1;3;Matemática;2;/aula/atividade/3/player;202102;Trigonometria;1639170811615;1;1;1
61b3c33a5972a4068ab91a79;480;202104;confirmation;physical;ef1;19;42;3;1;3;Matemática;2;/aula/atividade/3/player;202102;Trigonometria;1639170846484;1;1;1
61b3c33a5972a4068ab91a7b;30;202104;input;physical;ef1;21;29;3;1;3;Matemática;2;/aula/atividade/3/player;202102;Trigonometria;1639170819821;1;1;1
61b3c33b5972a4068ab91a7d;;202104;click;virtual;testcase-37;19;37;3;1;3;Matemática;2;/aula/atividade/3/player;202102;Trigonometria;1639170847687;1;1;1
61b3c33b5972a4068ab91a7f;;202104;click;virtual;testcase-29;23;29;3;1;3;Matemática;2;/aula/atividade/3/player;202102;Trigonometria;1639170818656;1;1;1
61b3c33b5972a4068ab91a81;;202104;click;virtual;testcase-37;19;37;3;1;3;Matemática;2;/aula/atividade/3/player;202102;Trigonometria;1639170847927;1;1;1
61b3c33c5972a4068ab91a83;;202104;click;virtual;testcase-42;19;42;3;1;3;Matemática;2;/aula/atividade/3/player;202102;Trigonometria;1639170848332;1;1;1
61b3c33e5972a4068ab91a85;495;202104;input;physical;ef1;19;42;3;1;3;Matemática;2;/aula/atividade/3/player;202102;Trigonometria;1639170851114;1;1;1
61b3c33f5972a4068ab91a88;0;202104;input;physical;ef1;24;29;3;1;3;Matemática;2;/aula/atividade/3/player;202102;Trigonometria;1639170814818;1;1;1
61b3c33f5972a4068ab91a89;70;202104;input;physical;ef1;21;29;3;1;3;Matemática;2;/aula/atividade/3/player;202102;Trigonometria;1639170823889;1;1;1
61b3c3405972a4068ab91a8b;135;202104;input;physical;ef1;21;29;3;1;3;Matemática;2;/aula/atividade/3/player;202102;Trigonometria;1639170825150;1;1;1
61b3c3405972a4068ab91a8d;495;202104;confirmation;physical;ef1;19;42;3;1;3;Matemática;2;/aula/atividade/3/player;202102;Trigonometria;1639170853035;1;1;1
61b3c3425972a4068ab91a8f;240;202104;input;physical;ef1;21;29;3;1;3;Matemática;2;/aula/atividade/3/player;202102;Trigonometria;1639170827571;1;1;1
61b3c3435972a4068ab91a91;;202104;click;virtual;testcase-37;19;37;3;1;3;Matemática;2;/aula/atividade/3/player;202102;Trigonometria;1639170854972;1;1;1
61b3c3435972a4068ab91a93;;202104;click;virtual;testcase-42;19;42;3;1;3;Matemática;2;/aula/atividade/3/player;202102;Trigonometria;1639170855510;1;1;1
61b3c3465972a4068ab91a95;510;202104;input;physical;ef1;19;42;3;1;3;Matemática;2;/aula/atividade/3/player;202102;Trigonometria;1639170858982;1;1;1
61b3c3495972a4068ab91a97;585;202104;input;physical;ef1;19;42;3;1;3;Matemática;2;/aula/atividade/3/player;202102;Trigonometria;1639170861266;1;1;1
61b3c34a5972a4068ab91a99;600;202104;input;physical;ef1;19;42;3;1;3;Matemática;2;/aula/atividade/3/player;202102;Trigonometria;1639170862650;1;1;1
61b3c34f5972a4068ab91a9b;600;202104;confirmation;physical;ef1;19;42;3;1;3;Matemática;2;/aula/atividade/3/player;202102;Trigonometria;1639170867685;1;1;1
61b3c3545972a4068ab91a9d;;202104;click;virtual;testcase-30;21;30;3;1;3;Matemática;2;/aula/atividade/3/player;202102;Trigonometria;1639170845954;1;1;1
61b3c3585972a4068ab91a9f;225;202104;input;physical;ef1;21;30;3;1;3;Matemática;2;/aula/atividade/3/player;202102;Trigonometria;1639170849434;1;1;1
